,0
101,-0.038433050505026205
102,-0.03291764973180187
103,-0.02516574622499348
104,-0.03311687644889726
105,0.09422188399322265
106,0.05164390374910792
107,-0.03563737605245408
108,-0.08758405402974763
109,-0.1015498220036182
110,-0.05900940562036514
111,0.11246140569115776
112,0.024877061071948165
113,-0.031309244891452946
114,0.014821971043349457
115,-0.01227921133752637
116,-0.04390407795075419
117,-0.1150133646254633
118,-0.003471601468034558
119,0.026275953530948404
120,0.016744989202423684
121,0.0417631836753363
122,0.04456515241888854
123,-0.0170870503667098
124,0.11559428718928312
125,0.02104637023688505
126,0.023258772813143758
127,-0.027342450279534226
128,-0.05125626763031575
129,0.03783340559477311
130,-0.016146718907563723
131,-0.010590275275787063
132,-0.05412946718230776
133,-0.11551132466679478
134,-0.040629970535626586
135,-0.06463121020775396
136,0.13698698076059906
137,0.10345451886938374
138,0.11424954230222838
139,0.08746851664194363
140,-0.053749293830979254
141,0.02373418759254808
142,-0.04878689973464326
143,0.048685067090522824
144,-0.08414584349992074
145,-0.030489613678038416
146,-0.04115478935893897
147,0.07548264578872961
148,0.021312175552553828
149,0.15481983902099936
150,-0.03344136876209553
151,-0.05421758131411863
152,0.03151991270191302
153,-0.008261936058695091
154,-0.0864363138164484
155,-0.05218428755273307
156,0.14341106596818937
157,-0.02768188712062019
158,0.04978969656399183
159,0.02865637252646725
160,-0.036180674729891935
161,0.0485794168755621
162,0.01866286594887543
163,0.058786152471650546
164,0.05376889081855171
165,0.013469450227406199
166,-0.0449573031515399
167,0.020749770628205648
168,-0.05578212599221232
169,0.059376797423157296
170,0.004893995810409103
171,0.036921660832103353
172,0.06112890954223095
173,0.08013035592585616
174,-0.008494570076265952
175,-0.013814154946883605
176,-0.13480066069865138
177,0.024960997801131844
178,0.10208663259792711
179,0.10946760534576769
180,0.14477121120037886
181,0.0943936980235471
182,-0.021470811232274508
183,0.029382703094763263
184,-0.08365778758070032
185,-0.09064914620250483
186,0.07620946674537683
187,-0.046812223182650735
188,0.013849792185524538
189,-0.07203884933606981
190,-0.014113772335343097
191,0.03916841310874091
192,0.09572421052205903
193,0.058790687658197595
194,-0.06838242585443083
195,-0.025519488158211853
196,0.015750191120919216
197,0.061179883402472664
198,-0.017746701623195568
199,-0.0580779969991035
200,0.021539298554577438
201,0.042061474974457884
202,-0.010697156119815424
203,0.042469878221136216
204,-0.07174103924708691
205,-0.048660662929064485
206,0.035595959225628096
207,0.0063727322039452946
208,-0.12703536545905153
209,0.043288462229859
210,-0.03458311766759897
211,0.03544326009381226
212,-0.07095879329998629
213,-0.12256432862226671
214,-0.09581467944572643
215,0.07451901084616465
216,-0.04089227892029015
217,-0.05113329599664092
218,-0.03025487233306404
219,0.026392376477213052
220,0.018646693663145215
221,-0.12796732124809818
222,-0.023243775429741067
223,-0.07179596750535559
224,-0.012021560425745387
225,-0.14439997050685288
226,0.030158327979416387
227,-0.00875481894764971
228,-0.07343390243210761
229,0.006693747791833272
230,-0.008167305853391793
231,-0.02021621536574571
232,0.01060251280748297
233,0.03979871693125858
234,0.08040219763450675
235,0.012474456801346054
236,-0.04235046117599397
237,0.18166709335660783
238,-0.01230514523168516
239,0.04224828006851737
240,0.018587891647761413
241,-0.032861234880659056
242,-0.05547982597271657
243,0.058059846122073586
244,0.0846846722250237
245,0.07500628157822024
246,-0.08386561586587322
247,0.03491994805360041
248,0.06520204846607869
249,0.020875634842862218
250,-0.1256252086255771
251,0.11054260055190243
252,0.08576281044227498
253,-0.0005198754955992078
254,0.0029218096107071294
255,-0.08708508735281717
256,0.055763397757400766
257,0.035445251928961405
258,0.04037864813344574
259,-0.034293958840188314
260,-0.10308572234866711
261,-0.01685205555661198
262,-0.02372746938084911
263,-0.06366039706705608
264,-0.02036183754709914
265,0.07289865625533709
266,-0.019358036322538515
267,0.11933633460130706
268,0.04368880376349585
269,0.017857397804758812
270,-0.0015878463535687203
271,0.04404644513788782
272,0.01985335221083826
273,0.04983498806031006
274,-0.01276528311984493
275,0.069161877721312
276,-0.0028193173166384034
277,0.03751407383653805
278,-0.023297096487109585
279,-0.0188912761255689
280,0.03305991436469688
281,0.026011368046402607
282,0.1586552563587058
283,-0.08243259059877306
284,0.01216436383629386
285,-0.021557902909495438
286,0.08569246794040587
287,0.0934077078707868
288,0.014637793049897109
289,0.0009431495254769153
290,-0.02603453838107312
291,-0.055741174798463536
292,0.04565143920151126
293,-0.07350205122811868
294,0.0045710286480632415
295,0.08914013269527536
296,0.007247302485291789
297,-0.03141357792563173
298,0.09574143409550032
299,-0.020993622721972274
300,-0.03552434951444417
301,-0.04857172794016104
302,0.014382614554239344
303,-0.1668459535393028
304,0.122429662987607
305,-0.016286656228368612
306,-0.09200387677368503
307,0.02875242084321314
308,-0.003205371076308416
309,-0.1225093753945612
310,-0.01945115793813891
311,0.03564652169145104
312,-0.012890389534299234
313,-0.05419429854036139
314,0.002674432593478452
315,-0.01975500804634189
316,-0.057972143487147285
317,-0.004360864921192528
318,0.05311258994901352
319,-0.05974693255218217
320,-0.06713260723951422
321,-0.06585731738295719
322,-0.047707001234176975
323,-0.025154650532469312
324,0.049357354512292805
325,-0.027959113788378766
326,-0.12226173637736572
327,0.022784424969766133
328,-0.03385431392703839
329,-0.037791395862339774
330,-0.01224523206717987
331,-0.01870434672265252
332,-0.004421348328447733
333,-0.0020141742994539027
334,0.010778169419432689
335,0.0171987626144245
336,-0.08786311529309246
337,0.005806125393122553
338,-0.0023870506727062756
339,0.023656207845855273
340,-0.017830308285623805
341,-0.03831999782931684
342,-0.038236530223886164
343,0.002122746854698859
344,0.06693051466538656
345,-0.007550428487053612
346,0.048945640172842926
347,0.02448452689690057
348,-0.02619987480681209
349,-0.06728442341500065
350,0.02883663144778442
351,-0.0992091265205947
352,0.02726735460036375
353,0.013908918328813974
354,0.08998845893026602
355,-0.00950161597783279
356,-0.05559329162931361
357,0.1381681907636313
358,-0.07487601629920387
359,0.0072307406602468895
360,-0.06761436068635113
361,-0.07409445359384745
362,-0.022896529633715898
363,-0.006747384508889521
364,-0.16463150739567553
365,0.10174490174573098
366,0.08522521327529439
367,-0.08182380374039747
368,-0.05005061890584507
369,-0.08646919632272486
370,0.04120203034831749
371,-0.0055634380139461
372,0.09633037853409238
373,-0.008727499444335872
374,0.06712070071409243
375,-0.12233774977486919
376,-0.11408484985212783
377,-0.07635621576085813
378,-0.03504309243524678
379,-0.037676823981856865
380,-0.10600709462193099
381,0.0037702702559370828
382,-0.12579191955170324
383,0.009431949751658533
384,-0.02470981703863094
385,-0.032491294312318335
386,-0.06626820562152162
387,-0.09532325016519005
388,0.06145964017967389
389,-0.05408633665463907
390,-0.02654939881179636
391,0.06264301657321357
392,-0.02443513448032566
393,-0.023768415659170795
394,0.07166990426668157
395,0.0003134940134641115
396,-0.009780200121319532
397,-0.06766400622533371
398,0.015604175132899018
399,0.12259110302025585
400,0.015275626649697383
401,0.062163633030897884
402,-0.02454132191764492
403,0.08629436247455811
404,0.006825875721283853
405,-0.029619249678953387
406,-0.06752350863617118
407,0.10065452173234084
408,-0.05923457306093322
409,0.030276812950231657
410,0.06481457950630759
411,-0.08122218839886197
412,-0.02891608428148766
413,0.0299133964999968
414,0.04427031206357054
415,-0.01917669987108497
416,-0.04074989774933112
417,0.02759384908605481
418,0.12194029084646595
419,-0.04337695945757813
420,0.050452798965950146
421,0.008753408339122764
422,-0.01663896421168035
423,-0.008067985966559976
424,0.017145341857870096
425,-0.021499340751796724
426,-0.03060159325933041
427,-0.004665732767408661
428,0.030597316708442287
429,0.02754980136315843
430,0.06925416607219952
431,0.02258244238064456
432,-0.09100441328666938
433,0.08313142086350553
434,0.09259764632661628
435,0.10443666331923605
436,0.02396117476514631
437,-0.010910238109535226
438,-0.11496935126397398
439,-0.04977120092413285
440,0.04611209091684675
441,-0.03866932055669841
442,0.01688176598970839
443,-0.021429473873802604
444,0.028520211051190108
445,-0.05567825264091476
446,-0.017023718616654145
447,0.016074124923263586
448,0.0804226507738046
449,-0.03379143425056858
450,0.11692872765883143
451,-0.014592639348087369
452,-0.0021954355216786034
453,0.029899749717055335
454,0.03940588871600252
455,0.0009729594172221064
456,0.031323745951846865
457,0.06417717444218236
458,0.07421421264438091
459,-0.07071466162922913
460,-0.13987308246254204
461,0.09522553609753455
462,0.06876806972868225
463,-0.021725431722976554
464,-0.024331313838758018
465,0.049866673380937136
466,-0.012567674799572454
467,-0.013596112223823736
468,0.03776875125755544
469,-0.04171296561874666
470,-0.09332442989662697
471,0.016295506355682436
472,-0.036581401878589874
473,-0.12156377669573974
474,0.01921349886785795
475,-0.00011330337168309786
476,-0.02636459009362458
477,-0.095119256366744
478,-0.02762023256147962
479,0.018358710510605385
480,0.07778836418094351
481,0.09453963529448386
482,0.0329547903013454
483,0.0471953740913889
484,0.11372976792626854
485,-0.005352923625119673
486,0.03757692349749174
487,-0.00030583681591270755
488,0.04046365236667897
489,-0.12496129906099752
490,-0.04891508742041814
491,-0.0627273645619803
492,0.037140406245233105
493,0.07553944010910205
494,-0.0005827042065968737
495,-0.01825708750763842
496,0.011890685944536168
497,0.01887080328793775
498,0.14096964656114594
499,-0.04451066726613821
500,-0.035288410915005175
501,-0.05593816175453331
502,0.01003815982718114
503,-0.009559573749909255
504,0.04682463931540247
505,0.11418038470987014
506,-0.01614195223118352
507,0.0690457748764779
508,0.02635702067272974
509,-0.00985882624099428
510,0.013492121560666087
511,0.032554915584699064
512,-0.11329395927528679
513,-0.07921271351030794
514,0.0717719078041252
515,-3.705558324515749e-05
516,-0.03005903428654677
517,0.029174816353061413
518,-0.06679835241120313
519,-0.0406317731680941
520,-0.05093546219480503
521,-0.002233406022886104
522,-0.01649265362494576
523,0.06180896267891682
524,0.056980165738017084
525,-0.01167899292249375
526,-0.006896582542064931
527,0.14267310307642653
528,-0.08873510467168116
529,-0.04654743883127861
530,0.027004497685404888
531,0.07676081880700932
532,0.05855788256272825
533,0.08022991868733426
534,0.005350508426648729
535,-0.08854890205700915
536,0.03341690298477311
537,0.014136473176884897
538,0.041125918820546996
539,-0.033094603214353015
540,0.067575422735374
541,-0.07858296932734753
542,-0.10866642938886717
543,0.029529392381992967
544,0.0062219735101066405
545,-0.08149311586499212
546,-0.044951411887840596
547,0.021260037467898972
548,-0.06516195076043724
549,-0.036762665723154224
550,-0.09222172869201746
551,-0.06234931741981336
552,-0.056812446236959885
553,-0.04947915953270525
554,-0.00019891715867924933
555,0.04871273875010743
556,0.11097357574754045
557,-0.0018904762626610779
558,-0.022735498250328667
559,-0.03862790637103171
560,1.4889140148737368e-05
561,-0.07013335588905685
562,0.012915609674163825
563,-0.058372841911499294
564,-0.031999221793149575
565,-0.07924548404211276
566,-0.0976427351745928
567,-0.08540889068498629
568,-0.13130168494276687
569,-0.10378247457677765
570,-0.004863027537798713
571,-0.04109815606448881
572,-0.09737895000765508
573,-0.020986164122296938
574,0.0939576606088384
575,0.049600457024312684
576,0.01868530763522886
577,0.06726463746889674
578,-0.09824972283327284
579,0.0695532111513986
580,0.0924655654040509
581,0.020601087517383387
582,-0.04879677223407948
583,0.017567075223843025
584,0.03570239005195163
585,0.016580011935346233
586,0.05682367892287261
587,0.0037503155009234604
588,0.05499470983690103
589,0.10156288385925402
590,-0.04845612688268769
591,0.009652542491396694
592,-0.05234302758449348
593,0.06689686266530638
594,0.026815564937628555
595,-0.002154254249318876
596,0.0652141979764065
597,-0.06200242750114941
598,-0.06805462740194772
599,0.10077158876408854
600,-0.001992555136379915
601,-0.00833152803901936
602,-0.01895313324667125
603,0.01611789935021376
604,-0.02926959098275108
605,0.06676457741514791
606,-0.0324332536721394
607,-0.1210406238057685
608,-0.039382588569575244
609,-0.03287940066484613
610,0.030128361697012256
611,0.07551438920703826
612,0.05111481425728801
613,-0.04692291769506931
614,0.09154803830502935
615,0.03281804931573063
616,-0.02745660675307078
617,0.04594508591840324
618,0.10315850327414011
619,0.00315462541052676
620,0.04336239186212927
621,0.04909415411789831
622,-0.111910083954478
623,-0.06474588578199031
624,0.024980749416796216
625,0.0274728658916274
626,-0.03235786799472345
627,-0.015692857334441014
628,0.026293920971529747
629,-0.04298720554791361
630,-0.011590853666567324
631,0.05575894888072351
632,-0.058886951583832114
633,0.019561507522941994
634,0.0011370365066107322
635,-0.01491809648035659
636,0.053694491990333965
637,0.04868610804934384
638,0.022225521520726092
639,0.048718179488976686
640,0.023131527680407483
641,-0.0318368133642757
642,-0.048924824571150265
643,0.1265683500888614
644,0.16071645060730577
645,0.02510464141410925
646,0.08549816734443061
647,-0.06608149939219811
648,0.05999752411914943
649,-0.13409348075307795
650,-0.10466338570509151
651,0.0735797917967722
652,-0.01786760217483546
653,-0.05635317837670154
654,0.10245045349388075
655,-0.03805756197422328
656,0.0063554333222510875
657,0.010379165957070518
658,-0.09678893925112043
659,0.023503742900562216
660,0.04321707282450145
661,-0.10145753903809653
662,-0.016383333358647625
663,0.013958619589967977
664,-0.11608254575255444
665,0.02349289838837958
666,0.10070069737167833
667,0.1124015856254772
668,-0.11637844690639401
669,0.006481450159223011
670,-0.022680265793932605
671,-0.07128948833916224
672,-0.07804927729255197
673,0.13897445552602117
674,0.03421425427870077
675,0.053621557741313566
676,-0.08243008289418739
677,0.015378895452105962
678,0.08210463982683842
679,0.09747323157281687
680,0.0187618277355683
681,0.06981560854912597
682,-0.014430609175787036
683,-0.016720362424256063
684,-0.10574150162994542
685,-0.12254497881252925
686,-0.07608950579998323
687,0.04104406253289388
688,0.022520372171635425
689,0.04763560572404205
690,-0.017678824150095473
691,-0.015167860654594965
692,-0.061733965310720736
693,-0.10756866698303745
694,0.008389152814382631
695,0.06387408315567106
696,-0.04459953078492191
697,-0.04404703321429833
698,0.049776960279490745
699,0.0964880325856064
700,-0.17172127870165824
701,-0.0026157686562471765
702,0.017748516702906187
703,0.09383706459969954
704,-0.18012048747646514
705,-0.0007224094653473953
706,0.00598027510172146
707,0.02838344869844799
708,-0.004933108643343758
709,0.09456337082545546
710,-0.09802666515587133
711,-0.05001528963956969
712,-0.09881229608510785
713,-0.03888865434377574
714,0.06367771595690765
715,0.019837641769216534
716,0.1108085696085234
717,-0.018546226100031794
718,-0.027104969403019586
719,-0.048284147620420145
720,-0.019926301933532547
721,-0.13951138434242027
722,0.12444003576294421
723,0.006804415270978406
724,0.04726370098062021
725,0.06606968181497903
726,0.002364093113581146
727,0.002710065130774395
728,0.1056968776382342
729,0.05604118221942809
730,0.042186583602561945
731,0.08478274161069174
732,-0.041311319215917415
733,0.024457440710324074
734,0.07992553663170512
735,0.020623299350325464
736,-0.052329525794409026
737,0.010420133081064526
738,-0.01845031912336096
739,-0.021150990452126997
740,0.0610350004934568
741,-0.11009375126719533
742,-0.04005969183406659
743,0.029069090303125097
744,-0.009157115771997158
745,0.08148728030806163
746,0.017004998710169427
747,-0.0032683585415972122
748,-0.029840197334873055
749,-0.0374253402828858
750,0.1220278329804576
751,0.06403469646749414
752,-0.06703109339323776
753,0.07905062205561122
754,-0.029558110497239325
755,0.051252409591209136
756,-0.07333927786825617
757,-0.008720503693258249
758,-0.02641685270178499
759,-0.09372796599053959
760,0.00507281335047002
761,0.019993624227161708
762,0.04766050652852666
763,0.0186270907211495
764,0.011024003442998979
765,-0.025699343099788656
766,0.16597401942991435
767,0.12195239158480344
768,-0.04947962803203469
769,-0.007658464428149258
770,-0.09310251371714273
771,-0.007397207789885745
772,-0.023597283952862546
773,-0.03685166002535088
774,0.049630766435940464
775,-0.008559474391735485
776,0.08832218365812851
777,-0.014469680493450446
778,0.03755649401157539
779,-0.032001758326903454
780,-0.04671805410741405
781,0.014968188816565869
782,0.08179228218953848
783,0.01427179668576005
784,-0.14847997971890034
785,-0.04625465048790866
786,0.007697689409280068
787,-0.07956778578084892
788,-0.03149933284327965
789,0.014688732472385215
790,-0.03224903996680691
791,-0.002954916007703911
792,0.011017384832151592
793,-0.0044057943132332095
794,-0.1339361358814319
795,-0.1665395359721115
796,-0.01567306065828056
797,-0.05187228089368961
798,0.013178102186753367
799,-0.05658423983020271
800,-0.08424679374715702
801,-0.0407035316596371
802,-0.021427278034510226
803,-0.06607222575691656
804,0.010705761266161766
805,0.04440924295731166
806,-0.12341785978063749
807,-0.0002237201937328463
808,-0.051422941939031394
809,-0.09307712741461467
810,-0.09911390177620591
811,-0.0015699741811157641
812,-0.05023229375272213
813,0.03809983593715753
814,0.13955226722861291
815,-0.08501507332466378
816,0.009780199607970925
817,-0.051241906009922844
818,-0.0339270912191125
819,0.0020957011157308712
820,0.044269810326931176
821,0.020603200837713286
822,0.015482708018307555
823,-0.004263469971158113
824,0.05745003677817037
825,0.17847059158669284
826,0.015454738815227197
827,-0.019405812232409093
828,-0.07029275967987053
829,0.06357923361577046
830,-0.02232364940158927
831,0.004355691518075438
832,0.0031653677726609995
833,-0.11097308416979529
834,0.05425815538951137
835,-0.027537325938361758
836,0.03481447760989704
837,-0.051608091418858984
838,-0.14396239693357835
839,-0.02034433134407446
840,0.058388259495590775
841,0.025541728023770537
842,0.06430425807644422
843,-0.08392770026930385
844,0.009831645891606892
845,-0.032564073242383404
846,0.09892168657293564
847,-0.010769947548637035
848,0.042056418810791925
849,0.008937785845669826
850,0.03664956597404804
851,-0.04399862427620469
852,0.06658808761761285
853,-0.05151069561476824
854,0.016004658946556716
855,-0.049745862251992345
856,-0.06248608503002269
857,0.06078751817764466
858,-0.037254427645417414
859,-0.052397265191871205
860,-0.0014058002000656605
861,-0.0400707265001103
862,0.025925771253583012
863,-0.0031234246158881253
864,-0.12740796120088066
865,0.011219376415404795
866,-0.015460487971213728
867,-0.050534657147365734
868,0.0006601207902133412
869,-0.03533581490892798
870,0.016357820002019543
871,-0.07343298450556955
872,0.004767995777829882
873,0.04637109614986802
874,0.04001119815377573
875,0.01533938056386671
876,-0.03340009666706676
877,0.044669169925470265
878,0.015493357676986213
879,-0.026882479182377742
880,-0.002943611126537895
881,0.15812155948497064
882,0.10096991886017939
883,0.17039056340704925
884,0.01565762977148276
885,-0.053374714133203695
886,-0.0027049510720763147
887,-0.010971051098438557
888,-0.013694835971462501
889,0.04196839346520356
890,-0.05648673044377522
891,0.05891925922325198
892,-0.0006635123814860769
893,0.122102491719129
894,-0.014441923229358741
895,-0.03782506507265359
896,0.05982184085728352
897,-0.05464955253035474
898,-0.13379640475053423
899,-0.04692640805144131
900,0.040979728611988925
901,-0.05662326103600408
902,0.051756771790643086
903,0.08192820621876283
904,-0.045195631063946536
905,-0.006662332849793166
906,0.013289032856334385
907,0.07512606897193747
908,0.040318759964857655
909,-0.034131875106303486
910,-0.004410733700701412
911,0.02801477902937998
912,0.021651929914870707
913,-0.07319506768304618
914,0.12403023192503196
915,0.007537029103373781
916,0.03630439797875459
917,0.0031387608204210215
918,-0.03380720962761052
919,0.024430935601899847
920,-0.034521672242492675
921,0.0752236520278065
922,0.00449462986639417
923,-0.06576559359360563
924,0.06308076408250227
925,0.010018934036026531
926,-0.06684740828420487
927,-0.009295949039621396
928,0.1446703225611883
929,-0.12404317703171619
930,-0.07564387512795827
931,-0.13666168537627435
932,-0.019021619266007043
933,-0.00036212272812914084
934,0.03133267321222164
935,-0.0785873892135924
936,-0.13740915553445254
937,0.001332174365385193
938,-0.07116931728332151
939,0.02563641384540076
940,0.004435822013928286
941,0.12328068930429444
942,-0.010241293934666025
943,-0.09824695596637076
944,0.05288164793673785
945,0.06825863050964127
946,0.09631371031969312
947,-0.0052469590986658704
948,-0.09792429762174543
949,-0.030130445225282312
950,0.015571610250339991
951,0.023108884057127455
952,-0.02108180721919819
953,-0.0775151680709639
954,0.059841861607697784
955,0.00445337891226424
956,-0.030624824797118994
957,0.09414100020573232
958,0.025488690369871787
959,0.1031209285603819
960,-0.009038471277317911
961,-0.011764305579964218
962,0.09005950497766672
963,0.022893126245552564
964,-0.05208486637656482
965,-0.09890457465682304
966,-0.041087578250261464
967,-0.031865912717258534
968,0.0026440916407234594
969,-0.01498470805394456
970,-0.059965709025423704
971,-0.07756776659588861
972,-0.11432201122428502
973,0.022611489559654002
974,0.07363939578229092
975,-0.04861067869628548
976,-0.05052898810466323
977,0.06919553913153234
978,0.06104728456370895
979,-0.08069607586229487
980,0.05518343337583063
981,-0.009190635276417792
982,-0.042083687982814914
983,0.037184568202722694
984,-0.05231461973672202
985,0.04628022509665613
986,-0.06136264516495796
987,-0.038948789604899454
988,0.04639143602756501
989,-0.05720949671517766
990,-0.030947117118646904
991,-0.04476785703305972
992,-0.04949898447605015
993,0.10006333997131643
994,0.027513739316813356
995,0.017339604434745037
996,-0.06374379809727893
997,0.038951862659817454
998,-0.03731052505717231
999,-0.05553046937299089
1000,0.10664507813110585
1001,0.11144588963559005
1002,-0.002283353624503422
1003,0.12712589419952022
1004,-0.09585040448252632
1005,-0.04792413292205653
1006,-0.052305911456287865
1007,0.008130792064737047
1008,-0.03548138422718471
1009,-0.03673241613917086
1010,-0.0567288517226258
1011,0.03555593724673468
1012,0.0386814935846809
1013,-0.06874221511605011
1014,0.06001620598566101
1015,-0.02352908501494797
1016,-0.10948066026176448
1017,-0.06560150181111063
1018,0.09674667700327397
1019,-0.010222782940607234
1020,-0.10978926674233873
1021,0.021873939765158813
1022,-0.006052408552487247
1023,0.04779516661897824
1024,0.08747286687367188
1025,0.05402883514707682
1026,0.006402084731886309
1027,-0.1260814946946349
1028,0.03483359500389665
1029,0.002378410022188639
1030,0.11756333761404707
1031,-0.00011790000220164954
1032,-0.024604082584686614
1033,0.013624051997058026
1034,0.04251882825638578
1035,0.06078873733827169
1036,0.08061202108959327
1037,0.0030324109567248314
1038,0.018671008727105042
1039,0.042429601448510906
1040,0.1273576803923232
1041,0.11886449444141495
1042,0.03365158302671138
1043,-0.020440166399663163
1044,0.03810273560036911
1045,0.0479687072374242
1046,-0.029005589789222425
1047,0.05556456086442093
1048,-0.008950635149717511
1049,0.015396273850377432
1050,-0.08799335909621478
1051,-0.08829973137495972
1052,0.08664508410651796
1053,-0.03474787615031979
1054,-0.004019881923690711
1055,0.10990490616239089
1056,0.06791651070107654
1057,-0.053127895302310164
1058,-0.059393857192633036
1059,-0.019522060228329925
1060,-0.012921116315522216
1061,-0.002330295899750298
1062,0.12427606779142225
1063,0.09315622315022484
1064,-0.04501385844599915
1065,0.01829355287417564
1066,-0.001009295103652539
1067,-0.03838942319255277
1068,-0.036674492266667205
1069,-0.045173772389020865
1070,0.02356674590806314
1071,-0.0010966101537859703
1072,0.040904185424432075
1073,-0.00045788293042308575
1074,-0.011242370797728635
1075,-0.015173017453948199
1076,0.04231605449480205
1077,0.056736911542600486
1078,0.06954493932330415
1079,-0.12526642839366103
1080,-0.0036246935378437223
1081,0.014538798125404923
1082,0.0395167268965191
1083,-0.03868909487612056
1084,0.015705114801544056
1085,-0.1745910650153555
1086,0.13505257728558048
1087,-0.009530156561012307
1088,-0.023096229715498552
1089,-0.04030208596148396
1090,0.024598947948645335
1091,0.028616118975774544
1092,0.021565928030640703
1093,-0.01153769107601233
1094,0.0010774313667820093
1095,0.07631330676095989
1096,-0.02235065799585629
1097,-0.019293670698738205
1098,-0.12632662113086215
1099,-0.04683544807596909
1100,-0.10591631926540822
1101,0.09067981012572196
1102,-0.006384725996596259
1103,-0.10328607586578997
1104,-0.04063325930667772
1105,0.03652853386190899
1106,-0.09863216170627946
1107,0.14071922069682619
1108,0.04202940905332144
1109,0.002857032694375728
1110,0.019254395177114525
1111,-0.01611010515230259
1112,0.027739979937528428
1113,0.05827619793399379
1114,0.05276534493598242
1115,-0.05130177306630873
1116,0.05024927949192178
1117,0.1732535371820722
1118,0.005540341654440191
1119,-0.04724392940420688
1120,0.006203049843779278
1121,0.09445172880994493
1122,0.01623641686824938
1123,-0.034734046790593893
1124,-0.06220882264327047
1125,-0.010189539204598157
1126,-0.014797643231861697
1127,0.09456291781232723
1128,-0.15671516899646346
1129,-0.09427118952623947
1130,-0.07943441349698417
1131,0.02165101476291915
1132,-0.12679688235561343
1133,0.020575557254539936
1134,-0.10385559121736603
1135,0.09153824102335104
1136,-0.06541095947386763
1137,-0.0570999642560931
1138,0.003537046794310449
1139,-0.06663285679508835
1140,-0.06737518580338701
1141,-0.05405414906901836
1142,0.08090581706906559
1143,0.03155149992947801
1144,0.06268158781486108
1145,0.023875620171370623
1146,0.0260159208398992
1147,0.002173521568508407
1148,0.04910305248684611
1149,0.044800810867278704
1150,-0.030893459012775206
1151,-0.03887052957681076
1152,0.07322275441924427
1153,0.017107383601358883
1154,-0.050411601634091786
1155,-0.1295130228871316
1156,-0.02079885697955141
1157,-0.026077311304669233
1158,-0.0157614296267596
1159,-0.11853185583950687
1160,-0.05928292578535474
1161,-0.02177408950165717
1162,0.007053357007934396
1163,-0.01121134307261337
1164,-0.04488064652010524
1165,0.024984459994305694
1166,0.05743632109302292
1167,0.05403415673553505
1168,0.071949997906614
1169,0.006190539388400022
1170,-0.10593418185504298
1171,-0.0622534939640679
1172,0.009075349130809932
1173,0.023892257672394623
1174,-0.0934683397280246
1175,0.007023678050432128
1176,0.01273330851222241
1177,-0.04900245831676011
1178,-0.0826065782407236
1179,0.13771585356343055
1180,-0.02324435114602932
1181,0.08308988630411551
1182,-0.1605300220070436
1183,-0.029537922217573728
1184,-0.0267067954882663
1185,-0.02765946282695743
1186,0.007931555334635479
1187,-0.01628024087935133
1188,0.021693147907450146
1189,0.0950034100700649
1190,0.06714470174502638
1191,0.0981473662174788
1192,0.04401435091828214
